satisfaction_level;last_evaluation;number_project;average_monthly_hours;tenure;work_accident;promotion_last_5years;salary;department;left;workload_segment;high_performer_unsatisfied;critical_tenure;overdue_promotion;risk_score;leaving_probability;attrition_risk;risk_reasons
0,52;0,89;5;193;4;0;0;medium;RandD;0;Balanced;0;1;0;1;0,09468350712159435;Low Risk;Critical Tenure (Year 3-5)
0,96;0,97;6;137;10;0;0;low;sales;0;Underutilized;0;0;1;3;0,09465364644022105;Low Risk;Underutilized | Too Many Projects (>5) | Overdue for Promotion | Low Salary
0,69;0,83;5;225;3;0;0;low;management;0;Balanced;0;1;0;2;0,09461577444456905;Low Risk;Critical Tenure (Year 3-5) | Low Salary
0,19;0,9;5;172;2;0;0;low;support;0;Balanced;1;0;0;2;0,0945971636460092;Low Risk;Low Satisfaction | High Performer but Unsatisfied | Low Salary
0,56;0,85;5;230;3;0;0;medium;accounting;0;Balanced;0;1;0;1;0,09457842634437567;Low Risk;Critical Tenure (Year 3-5)
0,79;0,54;6;190;4;0;0;low;management;0;Balanced;0;1;0;2;0,09455813426345591;Low Risk;Critical Tenure (Year 3-5) | Too Many Projects (>5) | Low Salary
0,45;0,43;4;253;4;0;0;medium;support;0;Overworked;0;1;0;2;0,09454582667260093;Low Risk;Low Satisfaction | Critical Tenure (Year 3-5) | Overworked
0,16;0,9;5;258;3;0;0;medium;technical;0;Overworked;1;1;0;3;0,09449299903017754;Low Risk;Low Satisfaction | Critical Tenure (Year 3-5) | Overworked | High Performer but Unsatisfied
0,26;0,73;4;178;6;0;0;low;technical;0;Balanced;0;0;1;2;0,09445964673566451;Low Risk;Low Satisfaction | Overdue for Promotion | Low Salary
0,61;0,93;3;250;4;0;0;medium;management;0;Overworked;0;1;0;2;0,09436081038406499;Low Risk;Critical Tenure (Year 3-5) | Overworked
0,28;0,83;4;162;3;0;0;low;sales;0;Balanced;1;1;0;3;0,0943158139191421;Low Risk;Low Satisfaction | Critical Tenure (Year 3-5) | High Performer but Unsatisfied | Low Salary
0,28;0,92;3;151;3;0;0;low;sales;0;Underutilized;1;1;0;4;0,09423869718074009;Low Risk;Low Satisfaction | Critical Tenure (Year 3-5) | Underutilized | High Performer but Unsatisfied | Low Salary
0,47;0,43;4;246;3;0;0;low;support;0;Balanced;0;1;0;2;0,09422897834978616;Low Risk;Critical Tenure (Year 3-5) | Low Salary
0,16;0,93;6;218;6;1;0;high;product_mng;0;Balanced;1;0;1;2;0,09413868582607615;Low Risk;Low Satisfaction | Too Many Projects (>5) | High Performer but Unsatisfied | Overdue for Promotion
0,73;0,59;4;214;5;0;0;medium;hr;0;Balanced;0;1;1;2;0,09413216662156522;Low Risk;Critical Tenure (Year 3-5) | Overdue for Promotion
0,73;0,81;4;245;2;0;0;low;sales;0;Balanced;0;0;0;1;0,09411928467319097;Low Risk;Low Salary
0,78;0,63;6;111;6;0;0;high;IT;0;Underutilized;0;0;1;2;0,09410195443117075;Low Risk;Underutilized | Too Many Projects (>5) | Overdue for Promotion
0,93;0,77;5;106;5;0;0;medium;technical;0;Underutilized;0;1;1;3;0,09409194387290293;Low Risk;Critical Tenure (Year 3-5) | Underutilized | Overdue for Promotion
0,69;0,59;4;266;4;0;0;medium;technical;0;Overworked;0;1;0;2;0,09401381158138868;Low Risk;Critical Tenure (Year 3-5) | Overworked
0,81;0,75;5;101;5;0;0;medium;sales;0;Underutilized;0;1;1;3;0,09398155402639943;Low Risk;Critical Tenure (Year 3-5) | Underutilized | Overdue for Promotion
0,43;0,93;6;127;3;1;0;medium;sales;0;Underutilized;1;1;0;3;0,09394712724195343;Low Risk;Low Satisfaction | Critical Tenure (Year 3-5) | Underutilized | Too Many Projects (>5) | High Performer but Unsatisfied
0,58;0,79;2;274;4;0;0;medium;support;0;Overworked;0;1;0;2;0,09389334962543532;Low Risk;Critical Tenure (Year 3-5) | Overworked | Too Few Projects (<3)
0,19;0,36;3;167;5;0;0;low;sales;0;Balanced;0;1;1;3;0,09386185127708874;Low Risk;Low Satisfaction | Critical Tenure (Year 3-5) | Overdue for Promotion | Low Salary
0,75;0,41;5;196;4;0;0;low;sales;0;Balanced;0;1;0;2;0,09383898010979824;Low Risk;Critical Tenure (Year 3-5) | Low Salary
0,61;0,83;5;236;2;0;0;medium;sales;0;Balanced;0;0;0;0;0,09383081985475268;Low Risk;No clear risk factor
1,0;0,88;6;201;4;0;0;low;technical;0;Balanced;0;1;0;2;0,0938197820369377;Low Risk;Critical Tenure (Year 3-5) | Too Many Projects (>5) | Low Salary
0,75;0,78;2;251;6;0;0;medium;technical;0;Overworked;0;0;1;2;0,09377137197270514;Low Risk;Overworked | Too Few Projects (<3) | Overdue for Promotion
0,65;0,67;5;128;5;0;0;medium;marketing;0;Underutilized;0;1;1;3;0,0937674452863901;Low Risk;Critical Tenure (Year 3-5) | Underutilized | Overdue for Promotion
0,96;0,48;3;202;6;0;0;low;technical;0;Balanced;0;0;1;2;0,09374048868761527;Low Risk;Overdue for Promotion | Low Salary
0,5;0,83;5;258;2;0;0;low;IT;0;Overworked;0;0;0;2;0,0937269385248456;Low Risk;Overworked | Low Salary
0,41;0,67;6;221;10;0;0;medium;marketing;0;Balanced;0;0;1;1;0,09370652052841684;Low Risk;Low Satisfaction | Too Many Projects (>5) | Overdue for Promotion
0,73;0,54;3;283;6;0;0;medium;accounting;0;Overworked;0;0;1;2;0,0936239480389577;Low Risk;Overworked | Overdue for Promotion
0,72;0,82;4;231;3;0;0;low;IT;0;Balanced;0;1;0;2;0,09352575549971799;Low Risk;Critical Tenure (Year 3-5) | Low Salary
0,19;0,72;6;243;6;1;0;low;technical;0;Balanced;0;0;1;2;0,09348677160703761;Low Risk;Low Satisfaction | Too Many Projects (>5) | Overdue for Promotion | Low Salary
0,24;0,94;6;141;3;1;0;low;sales;0;Underutilized;1;1;0;4;0,09345158104882083;Low Risk;Low Satisfaction | Critical Tenure (Year 3-5) | Underutilized | Too Many Projects (>5) | High Performer but Unsatisfied | Low Salary
0,58;0,69;3;146;4;0;0;low;support;0;Underutilized;0;1;0;3;0,09340610064573354;Low Risk;Critical Tenure (Year 3-5) | Underutilized | Low Salary
0,81;0,55;4;217;8;0;0;medium;accounting;0;Balanced;0;0;1;1;0,09334806073036987;Low Risk;Overdue for Promotion
0,54;0,72;6;222;5;0;0;high;marketing;0;Balanced;0;1;1;2;0,09333551440717126;Low Risk;Critical Tenure (Year 3-5) | Too Many Projects (>5) | Overdue for Promotion
0,66;0,57;5;161;5;0;0;high;technical;1;Balanced;0;1;1;2;0,09328980894496429;Low Risk;Critical Tenure (Year 3-5) | Overdue for Promotion
0,5;0,96;4;274;3;0;0;low;sales;0;Overworked;0;1;0;3;0,09321785145312617;Low Risk;Critical Tenure (Year 3-5) | Overworked | Low Salary
0,58;0,75;4;244;4;0;0;low;sales;0;Balanced;0;1;0;2;0,0932147616133832;Low Risk;Critical Tenure (Year 3-5) | Low Salary
0,8;0,95;4;272;2;0;0;low;sales;0;Overworked;0;0;0;2;0,09320029150523451;Low Risk;Overworked | Low Salary
0,72;0,87;4;184;4;0;0;medium;support;0;Balanced;0;1;0;1;0,09319644233333882;Low Risk;Critical Tenure (Year 3-5)
0,56;0,56;5;229;4;1;0;low;support;0;Balanced;0;1;0;2;0,09319484269100481;Low Risk;Critical Tenure (Year 3-5) | Low Salary
0,41;0,63;5;263;3;0;0;medium;RandD;0;Overworked;0;1;0;2;0,09317036700433227;Low Risk;Low Satisfaction | Critical Tenure (Year 3-5) | Overworked
0,36;0,69;3;98;2;0;0;low;sales;0;Underutilized;0;0;0;2;0,09307840292782059;Low Risk;Low Satisfaction | Underutilized | Low Salary
0,93;0,99;4;136;4;0;0;low;hr;0;Underutilized;0;1;0;3;0,09306706416622591;Low Risk;Critical Tenure (Year 3-5) | Underutilized | Low Salary
1,0;0,93;3;264;4;0;0;medium;support;0;Overworked;0;1;0;2;0,09297577123147988;Low Risk;Critical Tenure (Year 3-5) | Overworked
0,86;0,81;3;232;4;0;0;low;RandD;0;Balanced;0;1;0;2;0,09291875065647641;Low Risk;Critical Tenure (Year 3-5) | Low Salary
0,84;0,97;6;223;2;0;0;medium;technical;0;Balanced;0;0;0;0;0,09283183225350043;Low Risk;Too Many Projects (>5)
0,49;0,65;4;233;7;0;0;medium;sales;0;Balanced;0;0;1;1;0,09282772808213488;Low Risk;Overdue for Promotion
0,59;0,49;5;122;5;0;0;medium;technical;0;Underutilized;0;1;1;3;0,09281640470018074;Low Risk;Critical Tenure (Year 3-5) | Underutilized | Overdue for Promotion
0,54;0,96;4;248;3;0;0;low;sales;0;Balanced;0;1;0;2;0,09279898446123182;Low Risk;Critical Tenure (Year 3-5) | Low Salary
0,69;0,61;4;260;4;0;0;medium;technical;0;Overworked;0;1;0;2;0,09277673403573522;Low Risk;Critical Tenure (Year 3-5) | Overworked
0,68;0,55;6;181;3;0;0;medium;IT;0;Balanced;0;1;0;1;0,09277080393554257;Low Risk;Critical Tenure (Year 3-5) | Too Many Projects (>5)
0,8;0,94;4;271;4;0;1;medium;sales;0;Overworked;0;1;0;2;0,0927430180543655;Low Risk;Critical Tenure (Year 3-5) | Overworked
0,83;0,98;5;187;4;0;0;medium;hr;0;Balanced;0;1;0;1;0,09273029575346053;Low Risk;Critical Tenure (Year 3-5)
0,84;0,99;2;184;2;0;0;high;sales;0;Balanced;0;0;0;0;0,09272802952557813;Low Risk;Too Few Projects (<3)
0,25;0,59;4;166;5;0;0;low;sales;0;Balanced;0;1;1;3;0,09265100833031335;Low Risk;Low Satisfaction | Critical Tenure (Year 3-5) | Overdue for Promotion | Low Salary
0,5;0,68;4;274;4;0;0;medium;sales;0;Overworked;0;1;0;2;0,09264808462290061;Low Risk;Critical Tenure (Year 3-5) | Overworked
0,58;0,38;4;203;5;0;0;low;sales;0;Balanced;0;1;1;3;0,09263392633331734;Low Risk;Critical Tenure (Year 3-5) | Overdue for Promotion | Low Salary
1,0;0,94;3;257;4;0;0;medium;support;0;Overworked;0;1;0;2;0,09260119426181318;Low Risk;Critical Tenure (Year 3-5) | Overworked
0,37;0,82;3;199;5;0;0;medium;management;0;Balanced;1;1;1;3;0,09258937699511333;Low Risk;Low Satisfaction | Critical Tenure (Year 3-5) | High Performer but Unsatisfied | Overdue for Promotion
0,15;0,8;5;121;5;0;0;medium;sales;0;Underutilized;0;1;1;3;0,09255372384155722;Low Risk;Low Satisfaction | Critical Tenure (Year 3-5) | Underutilized | Overdue for Promotion
0,43;0,77;3;237;3;1;0;low;technical;0;Balanced;0;1;0;2;0,0925472725391401;Low Risk;Low Satisfaction | Critical Tenure (Year 3-5) | Low Salary
0,25;0,97;3;158;3;0;0;low;sales;0;Balanced;1;1;0;3;0,09253813164844521;Low Risk;Low Satisfaction | Critical Tenure (Year 3-5) | High Performer but Unsatisfied | Low Salary
0,53;0,94;4;128;6;0;0;medium;hr;0;Underutilized;0;0;1;2;0,09251974400469713;Low Risk;Underutilized | Overdue for Promotion
0,15;0,67;5;216;6;0;0;low;technical;0;Balanced;0;0;1;2;0,09249743541036405;Low Risk;Low Satisfaction | Overdue for Promotion | Low Salary
0,13;0,87;3;185;4;1;0;low;management;0;Balanced;1;1;0;3;0,09248499562215143;Low Risk;Low Satisfaction | Critical Tenure (Year 3-5) | High Performer but Unsatisfied | Low Salary
0,64;0,96;4;152;5;0;0;medium;sales;0;Balanced;0;1;1;2;0,09248394663479621;Low Risk;Critical Tenure (Year 3-5) | Overdue for Promotion
0,23;0,77;4;140;5;0;0;medium;accounting;0;Underutilized;0;1;1;3;0,09240116413595599;Low Risk;Low Satisfaction | Critical Tenure (Year 3-5) | Underutilized | Overdue for Promotion
0,27;0,69;2;177;5;0;0;low;RandD;0;Balanced;0;1;1;3;0,09230847686439209;Low Risk;Low Satisfaction | Critical Tenure (Year 3-5) | Too Few Projects (<3) | Overdue for Promotion | Low Salary
0,87;0,93;4;268;2;0;0;low;sales;0;Overworked;0;0;0;2;0,09230621499634557;Low Risk;Overworked | Low Salary
0,68;0,6;2;192;6;0;0;low;support;0;Balanced;0;0;1;2;0,09229067651554099;Low Risk;Too Few Projects (<3) | Overdue for Promotion | Low Salary
0,22;0,61;6;237;5;0;0;high;marketing;0;Balanced;0;1;1;2;0,09228621330506998;Low Risk;Low Satisfaction | Critical Tenure (Year 3-5) | Too Many Projects (>5) | Overdue for Promotion
0,15;0,67;5;249;5;0;0;high;support;0;Balanced;0;1;1;2;0,09228476628561846;Low Risk;Low Satisfaction | Critical Tenure (Year 3-5) | Overdue for Promotion
0,14;0,81;4;138;3;1;0;high;sales;0;Underutilized;1;1;0;3;0,09228132415626725;Low Risk;Low Satisfaction | Critical Tenure (Year 3-5) | Underutilized | High Performer but Unsatisfied
0,59;0,58;2;267;3;0;0;medium;sales;0;Overworked;0;1;0;2;0,0922306984668218;Low Risk;Critical Tenure (Year 3-5) | Overworked | Too Few Projects (<3)
0,53;0,64;5;281;4;0;0;high;sales;0;Overworked;0;1;0;2;0,09222801919891994;Low Risk;Critical Tenure (Year 3-5) | Overworked
0,52;0,8;3;252;4;0;0;low;product_mng;0;Overworked;0;1;0;3;0,09211732225917327;Low Risk;Critical Tenure (Year 3-5) | Overworked | Low Salary
0,52;0,86;5;256;3;0;0;medium;support;0;Overworked;0;1;0;2;0,09211538847461927;Low Risk;Critical Tenure (Year 3-5) | Overworked
0,87;0,71;5;145;4;0;0;medium;technical;0;Underutilized;0;1;0;2;0,09208307776787501;Low Risk;Critical Tenure (Year 3-5) | Underutilized
0,86;0,96;5;246;3;0;0;medium;support;0;Balanced;0;1;0;1;0,09203887287516217;Low Risk;Critical Tenure (Year 3-5)
0,16;0,88;4;201;6;0;0;medium;sales;0;Balanced;1;0;1;2;0,091998308917544;Low Risk;Low Satisfaction | High Performer but Unsatisfied | Overdue for Promotion
0,31;0,95;5;205;3;0;0;low;accounting;0;Balanced;1;1;0;3;0,09198713310526645;Low Risk;Low Satisfaction | Critical Tenure (Year 3-5) | High Performer but Unsatisfied | Low Salary
0,18;0,75;4;170;5;0;0;low;sales;0;Balanced;0;1;1;3;0,09198214431893346;Low Risk;Low Satisfaction | Critical Tenure (Year 3-5) | Overdue for Promotion | Low Salary
0,72;0,53;5;244;4;0;0;medium;sales;0;Balanced;0;1;0;1;0,09197716123716551;Low Risk;Critical Tenure (Year 3-5)
0,82;0,63;4;232;4;0;0;low;technical;0;Balanced;0;1;0;2;0,09197248178250751;Low Risk;Critical Tenure (Year 3-5) | Low Salary
0,92;0,94;5;248;3;0;0;medium;technical;0;Balanced;0;1;0;1;0,09182175593565732;Low Risk;Critical Tenure (Year 3-5)
0,75;0,98;2;161;3;0;0;low;product_mng;0;Balanced;0;1;0;2;0,09180424323330888;Low Risk;Critical Tenure (Year 3-5) | Too Few Projects (<3) | Low Salary
0,79;0,66;4;139;4;0;0;low;support;0;Underutilized;0;1;0;3;0,09179209060365241;Low Risk;Critical Tenure (Year 3-5) | Underutilized | Low Salary
0,5;1,0;4;258;3;0;0;medium;sales;0;Overworked;0;1;0;2;0,09172216926623174;Low Risk;Critical Tenure (Year 3-5) | Overworked
0,5;0,95;5;137;3;0;0;low;technical;0;Underutilized;0;1;0;3;0,09171694198872911;Low Risk;Critical Tenure (Year 3-5) | Underutilized | Low Salary
0,92;0,82;5;252;3;0;0;medium;support;0;Overworked;0;1;0;2;0,0915961124977078;Low Risk;Critical Tenure (Year 3-5) | Overworked
0,73;0,69;6;273;4;1;0;medium;marketing;0;Overworked;0;1;0;2;0,09157579401824512;Low Risk;Critical Tenure (Year 3-5) | Overworked | Too Many Projects (>5)
0,57;0,82;3;149;5;1;0;medium;support;0;Underutilized;0;1;1;3;0,09156148385154428;Low Risk;Critical Tenure (Year 3-5) | Underutilized | Overdue for Promotion
0,74;0,64;4;147;5;0;0;medium;technical;0;Underutilized;0;1;1;3;0,09155673801813348;Low Risk;Critical Tenure (Year 3-5) | Underutilized | Overdue for Promotion
0,69;0,89;2;202;2;0;0;medium;IT;0;Balanced;0;0;0;0;0,09150828505421417;Low Risk;Too Few Projects (<3)
0,96;0,62;4;253;7;0;0;medium;sales;0;Overworked;0;0;1;2;0,09149928456435959;Low Risk;Overworked | Overdue for Promotion
0,52;0,37;3;137;4;0;0;low;sales;0;Underutilized;0;1;0;3;0,09149679681392907;Low Risk;Critical Tenure (Year 3-5) | Underutilized | Low Salary
0,57;0,69;3;212;8;0;0;low;product_mng;0;Balanced;0;0;1;2;0,09147412155510531;Low Risk;Overdue for Promotion | Low Salary
0,46;0,64;2;121;3;0;0;medium;support;0;Underutilized;0;1;0;2;0,0914340929618013;Low Risk;Low Satisfaction | Critical Tenure (Year 3-5) | Underutilized | Too Few Projects (<3)
0,89;0,91;5;156;4;0;0;medium;sales;0;Balanced;0;1;0;1;0,09140894868218771;Low Risk;Critical Tenure (Year 3-5)
0,53;0,43;2;139;3;0;0;high;support;0;Underutilized;0;1;0;2;0,09140219782599536;Low Risk;Critical Tenure (Year 3-5) | Underutilized | Too Few Projects (<3)
0,92;0,84;5;264;3;0;0;medium;technical;0;Overworked;0;1;0;2;0,09139779565914145;Low Risk;Critical Tenure (Year 3-5) | Overworked
0,21;0,87;4;148;5;0;0;medium;sales;0;Underutilized;1;1;1;4;0,09138925509428533;Low Risk;Low Satisfaction | Critical Tenure (Year 3-5) | Underutilized | High Performer but Unsatisfied | Overdue for Promotion
0,44;0,55;3;170;3;1;0;low;IT;0;Balanced;0;1;0;2;0,09129421879630191;Low Risk;Low Satisfaction | Critical Tenure (Year 3-5) | Low Salary
0,84;0,79;4;157;4;0;0;low;technical;0;Balanced;0;1;0;2;0,09124874522391135;Low Risk;Critical Tenure (Year 3-5) | Low Salary
0,75;0,85;4;234;3;0;0;low;IT;0;Balanced;0;1;0;2;0,09123764848562907;Low Risk;Critical Tenure (Year 3-5) | Low Salary
0,99;0,87;4;162;4;0;0;medium;technical;0;Balanced;0;1;0;1;0,0911884764626055;Low Risk;Critical Tenure (Year 3-5)
0,63;0,82;5;275;3;1;0;medium;sales;0;Overworked;0;1;0;2;0,09114886189836162;Low Risk;Critical Tenure (Year 3-5) | Overworked
0,5;0,83;2;220;2;1;0;medium;sales;0;Balanced;0;0;0;0;0,09102904746092982;Low Risk;Too Few Projects (<3)
0,8;0,41;6;185;4;0;0;medium;support;0;Balanced;0;1;0;1;0,09097880452975897;Low Risk;Critical Tenure (Year 3-5) | Too Many Projects (>5)
0,91;0,5;3;276;4;0;0;low;support;0;Overworked;0;1;0;3;0,09097098695619167;Low Risk;Critical Tenure (Year 3-5) | Overworked | Low Salary
0,96;0,78;2;284;3;0;0;medium;RandD;0;Overworked;0;1;0;2;0,09095410104287945;Low Risk;Critical Tenure (Year 3-5) | Overworked | Too Few Projects (<3)
0,85;0,6;4;255;4;0;0;low;hr;0;Overworked;0;1;0;3;0,09090605145340308;Low Risk;Critical Tenure (Year 3-5) | Overworked | Low Salary
0,29;0,65;5;110;5;1;0;low;sales;0;Underutilized;0;1;1;4;0,09090007508812312;Low Risk;Low Satisfaction | Critical Tenure (Year 3-5) | Underutilized | Overdue for Promotion | Low Salary
0,97;0,9;5;262;3;0;0;medium;sales;0;Overworked;0;1;0;2;0,09089844725260765;Low Risk;Critical Tenure (Year 3-5) | Overworked
0,67;0,61;4;145;4;0;0;low;hr;0;Underutilized;0;1;0;3;0,09088542809476131;Low Risk;Critical Tenure (Year 3-5) | Underutilized | Low Salary
0,88;0,99;5;253;2;0;0;medium;technical;0;Overworked;0;0;0;1;0,0908837480335833;Low Risk;Overworked
0,16;0,96;6;211;6;1;0;low;RandD;0;Balanced;1;0;1;3;0,0908141605835037;Low Risk;Low Satisfaction | Too Many Projects (>5) | High Performer but Unsatisfied | Overdue for Promotion | Low Salary
0,22;0,62;3;180;3;0;0;low;support;0;Balanced;0;1;0;2;0,09075011044161846;Low Risk;Low Satisfaction | Critical Tenure (Year 3-5) | Low Salary
0,63;0,9;4;188;4;1;0;low;sales;0;Balanced;0;1;0;2;0,09069780634799246;Low Risk;Critical Tenure (Year 3-5) | Low Salary
0,4;0,64;3;188;3;0;0;low;support;0;Balanced;0;1;0;2;0,0906875727310921;Low Risk;Low Satisfaction | Critical Tenure (Year 3-5) | Low Salary
0,95;0,4;5;286;4;0;0;low;support;0;Overworked;0;1;0;3;0,09058502130616024;Low Risk;Critical Tenure (Year 3-5) | Overworked | Low Salary
0,86;0,88;4;274;3;0;0;medium;hr;0;Overworked;0;1;0;2;0,09058137453905125;Low Risk;Critical Tenure (Year 3-5) | Overworked
0,48;0,48;2;245;5;0;0;medium;product_mng;0;Balanced;0;1;1;2;0,0905414732714846;Low Risk;Critical Tenure (Year 3-5) | Too Few Projects (<3) | Overdue for Promotion
0,59;0,55;3;183;4;0;0;low;marketing;0;Balanced;0;1;0;2;0,09044867473911655;Low Risk;Critical Tenure (Year 3-5) | Low Salary
0,71;0,8;2;146;4;0;0;low;marketing;0;Underutilized;0;1;0;3;0,09043081002584324;Low Risk;Critical Tenure (Year 3-5) | Underutilized | Too Few Projects (<3) | Low Salary
0,74;0,54;6;113;3;0;0;medium;technical;0;Underutilized;0;1;0;2;0,09041134092763503;Low Risk;Critical Tenure (Year 3-5) | Underutilized | Too Many Projects (>5)
0,23;0,99;5;176;4;1;0;low;sales;0;Balanced;1;1;0;3;0,09039532527802946;Low Risk;Low Satisfaction | Critical Tenure (Year 3-5) | High Performer but Unsatisfied | Low Salary
0,9;0,94;4;231;3;0;0;medium;technical;0;Balanced;0;1;0;1;0,09039241545115383;Low Risk;Critical Tenure (Year 3-5)
0,55;0,86;4;169;6;0;0;medium;IT;0;Balanced;0;0;1;1;0,09025364289929136;Low Risk;Overdue for Promotion
0,25;0,69;3;187;4;0;0;medium;marketing;0;Balanced;0;1;0;1;0,09020824674249597;Low Risk;Low Satisfaction | Critical Tenure (Year 3-5)
0,56;0,44;2;130;3;0;0;low;support;0;Underutilized;0;1;0;3;0,09017452924642702;Low Risk;Critical Tenure (Year 3-5) | Underutilized | Too Few Projects (<3) | Low Salary
0,48;0,5;5;142;4;0;0;medium;IT;0;Underutilized;0;1;0;2;0,09014615936869784;Low Risk;Critical Tenure (Year 3-5) | Underutilized
1,0;0,81;5;243;3;0;0;low;sales;0;Balanced;0;1;0;2;0,09013292599494178;Low Risk;Critical Tenure (Year 3-5) | Low Salary
0,35;0,41;6;244;3;0;0;low;technical;0;Balanced;0;1;0;2;0,09008832298360728;Low Risk;Low Satisfaction | Critical Tenure (Year 3-5) | Too Many Projects (>5) | Low Salary
0,31;0,69;3;120;3;0;0;low;technical;0;Underutilized;0;1;0;3;0,09006822209182241;Low Risk;Low Satisfaction | Critical Tenure (Year 3-5) | Underutilized | Low Salary
0,64;0,5;6;254;6;0;0;medium;RandD;0;Overworked;0;0;1;2;0,08990359251821337;Low Risk;Overworked | Too Many Projects (>5) | Overdue for Promotion
0,95;0,86;2;263;4;0;0;medium;sales;0;Overworked;0;1;0;2;0,08989938112722658;Low Risk;Critical Tenure (Year 3-5) | Overworked | Too Few Projects (<3)
0,43;0,6;3;138;3;0;1;medium;RandD;0;Underutilized;0;1;0;2;0,08983849763656236;Low Risk;Low Satisfaction | Critical Tenure (Year 3-5) | Underutilized
0,96;0,69;4;156;5;0;0;high;support;0;Balanced;0;1;1;2;0,08983352602186563;Low Risk;Critical Tenure (Year 3-5) | Overdue for Promotion
0,83;0,9;3;102;4;0;0;medium;support;0;Underutilized;0;1;0;2;0,08982556268361386;Low Risk;Critical Tenure (Year 3-5) | Underutilized
0,74;0,55;5;168;4;0;0;low;management;0;Balanced;0;1;0;2;0,08979207492345813;Low Risk;Critical Tenure (Year 3-5) | Low Salary
0,2;0,59;6;113;3;0;0;high;management;0;Underutilized;0;1;0;2;0,08974662544090173;Low Risk;Low Satisfaction | Critical Tenure (Year 3-5) | Underutilized | Too Many Projects (>5)
0,18;0,67;5;209;4;0;0;medium;sales;0;Balanced;0;1;0;1;0,08973608503000952;Low Risk;Low Satisfaction | Critical Tenure (Year 3-5)
0,73;0,79;4;208;5;0;0;medium;technical;0;Balanced;0;1;1;2;0,08962588142824007;Low Risk;Critical Tenure (Year 3-5) | Overdue for Promotion
0,52;0,73;4;245;4;0;0;medium;technical;0;Balanced;0;1;0;1;0,0895840653351556;Low Risk;Critical Tenure (Year 3-5)
